,val_loss,loss
0,0.5235326886177063,0.8679347255509121
1,0.1333034485578537,0.28815673850426604
2,0.09824682027101517,0.13795360039774213
3,0.07154069095849991,0.07163801328611245
4,0.07519274950027466,0.08452717159269314
5,0.03526351973414421,0.05089594842627905
6,0.056875474750995636,0.041088049578032936
7,0.02848779410123825,0.040291309040816924
8,0.03602734953165054,0.029158581278887284
9,0.024511605501174927,0.03126612436251958
10,0.027682440355420113,0.023143164588396676
11,0.021154319867491722,0.022760593062855834
12,0.020412325859069824,0.01915060648215812
13,0.017274055629968643,0.017593844788973776
14,0.015968339517712593,0.016155559592159568
15,0.014992920681834221,0.014237142590652965
16,0.013384208083152771,0.013589313792749176
17,0.012508813291788101,0.012577928488881078
18,0.011897464282810688,0.01189121261569966
19,0.011480705812573433,0.01150949710270598
20,0.010994202457368374,0.011256283415609301
21,0.010791041888296604,0.011073393425572047
22,0.010731643997132778,0.010960206946716575
23,0.010575550608336926,0.010907659103810627
24,0.010525217279791832,0.010873085592809468
25,0.010446922853589058,0.010815502157432315
26,0.010417268611490726,0.010762778158183052
27,0.010371818207204342,0.010736495803936333
28,0.010364988818764687,0.01067146076062446
29,0.01028286200016737,0.0106353154789511
30,0.01028719637542963,0.010548934400893878
31,0.010225342586636543,0.010490495071296416
32,0.010233200155198574,0.01041911959994088
33,0.010114767588675022,0.010372194367514805
34,0.010181042365729809,0.010333707730109085
35,0.009998618625104427,0.01028796080249195
36,0.009973352774977684,0.010206918066435195
37,0.009868231602013111,0.010141713487819178
38,0.009800024330615997,0.010067597525708207
39,0.009719081223011017,0.00998604616619055
40,0.009656057693064213,0.009934128242799283
41,0.009573068469762802,0.009862689263015624
42,0.009724097326397896,0.009827926996117646
43,0.009572809562087059,0.009761168918300365
44,0.010038735345005989,0.009872890198114423
45,0.009597825817763805,0.009903528823104874
46,0.009493951685726643,0.00969659564628054
47,0.009292080998420715,0.009567302148563545
48,0.00914912112057209,0.00939802775763647
49,0.009243554435670376,0.00934415671793922
50,0.00913738738745451,0.009234725345743376
51,0.009457488544285297,0.009242031777661149
52,0.008884089067578316,0.00926883179834802
53,0.00908823311328888,0.0092112821558162
54,0.008943933993577957,0.009155797325626196
55,0.0092294467613101,0.009066369752543772
56,0.008878557942807674,0.009055764595620725
57,0.008565729483962059,0.00884626985980075
58,0.008493149653077126,0.008609297632679725
59,0.008452259935438633,0.008517107644029373
60,0.008398509584367275,0.008440807096981024
61,0.008377964608371258,0.008360598502808512
62,0.008290502242743969,0.008341375350059682
63,0.008309897035360336,0.008193146897176554
64,0.008182166144251823,0.008123268389605578
65,0.008126046508550644,0.008228168181804276
66,0.008145847357809544,0.00809810123410111
67,0.008166499435901642,0.00800193391845613
68,0.008074888028204441,0.007938627341278348
69,0.007993906736373901,0.00790725314192484
70,0.007932455278933048,0.007779327889811624
71,0.008157595992088318,0.007819163534554627
72,0.00814569741487503,0.007735353274193177
73,0.008281269110739231,0.0077227477850405
74,0.007909614592790604,0.007659052063937864
75,0.008254064247012138,0.0076896955132544605
76,0.007887858897447586,0.007764107941036911
77,0.008051684126257896,0.007932242243970627
78,0.007777457125484943,0.0075870300969046265
79,0.0077679394744336605,0.007416922587670717
80,0.008031190373003483,0.007550466470896676
81,0.009437893517315388,0.0077146131116621105
82,0.008817440830171108,0.008226963878179302
83,0.00765637680888176,0.008176762519421841
84,0.007786739617586136,0.007743934550338887
85,0.007619332522153854,0.008122012041469041
86,0.008910737000405788,0.007974730758184459
87,0.009884190745651722,0.00817729253021055
88,0.008094781078398228,0.00814625497814644
89,0.007540097460150719,0.00769052461471564
90,0.00747647974640131,0.007489439191655187
91,0.007765995804220438,0.0075129147278067245
92,0.007938862778246403,0.007442161202691445
93,0.007444689515978098,0.007383902312393023
94,0.0073446654714643955,0.007293657044232052
95,0.00787345226854086,0.007269951106897715
96,0.007513724733144045,0.007354523886927726
97,0.007445026189088821,0.007131516149275075
98,0.007382294163107872,0.006991527841362506
99,0.0072993007488548756,0.007016655907014818
100,0.007375677116215229,0.00702275265845524
101,0.0072711375541985035,0.006999947766561567
102,0.007562235463410616,0.0069520745301070155
103,0.0076606012880802155,0.0070714938716303615
104,0.007184611167758703,0.007150365471774725
105,0.007231541909277439,0.006885006652159734
106,0.007251127623021603,0.006820949566616987
107,0.007569801993668079,0.006852831894564436
108,0.007342868950217962,0.006886067243811861
109,0.0074219168163836,0.006804008381178009
110,0.007514779921621084,0.006902677254453001
111,0.007868635468184948,0.0068338240338877984
112,0.007907500490546227,0.007063775677309142
113,0.007604404352605343,0.007007633000712536
114,0.00877354759722948,0.00684571312978603
