,val_loss,loss
0,0.8117541670799255,0.9172211296481898
1,0.5986428260803223,0.7317095516185081
2,0.37528860569000244,0.5235830817854323
3,0.1720089465379715,0.3150846409162327
4,0.041615769267082214,0.14367617847575295
5,0.02830461785197258,0.06590986231223867
6,0.06431104242801666,0.07966251307536207
7,0.04734497144818306,0.09797549551297811
8,0.01835334487259388,0.06928346197215648
9,0.015258656814694405,0.04736449156849485
10,0.022354882210493088,0.04564985578602599
11,0.02200811356306076,0.05095688481637552
12,0.016194524243474007,0.04586025093801849
13,0.013350528664886951,0.041353266713489156
14,0.014297624118626118,0.03840960418167034
15,0.01469839084893465,0.039917522434913984
16,0.01337050274014473,0.0375323273847503
17,0.012852159328758717,0.036830110155962485
18,0.013190831989049911,0.03543427602740122
19,0.012941134162247181,0.035062422530349684
20,0.012428290210664272,0.03429286219283137
21,0.012252818793058395,0.031530711583437475
22,0.012192115187644958,0.032598239155385074
23,0.011958868242800236,0.03162679324374939
24,0.011808766983449459,0.03209611427214869
25,0.01173259038478136,0.0306305233017457
26,0.011583387851715088,0.03142015217424914
27,0.011503198184072971,0.030056953330433227
28,0.01140665914863348,0.02885224513312457
29,0.011280816048383713,0.027998668008751417
30,0.011232873424887657,0.02735675855563969
31,0.01110872719436884,0.02659483755491514
32,0.011003312654793262,0.02673060710730803
33,0.010933400131762028,0.02613013706787062
34,0.010856261476874352,0.025984938598248988
35,0.010760425589978695,0.025836011912860963
36,0.010689817368984222,0.025588644318419985
37,0.010598661378026009,0.024185301977355363
38,0.010506064631044865,0.024961738113947186
39,0.010421410202980042,0.02405883324405225
40,0.010357984341681004,0.023184548192578723
41,0.010310445912182331,0.023453096551695956
42,0.010256156325340271,0.023143775506595767
43,0.010214867070317268,0.02335228992898481
44,0.010204263962805271,0.02217399101797515
45,0.01009291410446167,0.022098524775897112
46,0.010056206956505775,0.023109472502821863
47,0.009987806901335716,0.022179186959068984
48,0.009949582628905773,0.02267395022218653
49,0.009890205226838589,0.021872503684852936
50,0.009784878231585026,0.021141975780280438
51,0.00977184809744358,0.020394924734974337
52,0.009758628904819489,0.021385612024121828
53,0.009716324508190155,0.02068831666553147
54,0.009649669751524925,0.020151227895178918
55,0.009662088938057423,0.019921130527786667
56,0.009581743739545345,0.019325110572031515
57,0.00957001093775034,0.01923470219856457
58,0.009493045508861542,0.019799526920577407
59,0.009430083446204662,0.020054715913025288
60,0.009376521222293377,0.01882269472800276
61,0.009343277662992477,0.018788518500308493
62,0.009306617081165314,0.018581559850516027
63,0.009250963106751442,0.018536202432637143
64,0.00919710099697113,0.01805143046584973
65,0.009154328145086765,0.018532335729980205
66,0.009121610783040524,0.01911216622101339
67,0.009080576710402966,0.018854297371969347
68,0.009073645807802677,0.01769090621268984
69,0.00903036817908287,0.017592384507933722
