,val_loss,loss
0,0.05756657462418522,0.2094380680580763
1,0.02125249444097489,0.050490696525244
2,0.010523683717741749,0.027840806816856092
3,0.012253153289686706,0.0221048097151009
4,0.0037725021997157587,0.017071347471193647
5,0.0026760566529431375,0.014044318264669127
6,0.0032143582054793003,0.013849244803356319
7,0.001249011697030119,0.012852623373427968
8,0.0021695517352516847,0.013307093896368211
9,0.003309807102350054,0.012381504445023698
10,0.003559831053450951,0.011924062580246827
11,0.0011509720370580692,0.01267916424867018
12,0.0030448709143149756,0.012949628230326976
13,0.001802507104973588,0.01227153400150726
14,0.004437650829555526,0.012000261228030735
15,0.0012441016358626666,0.01321668913896749
16,0.001990933280281732,0.012544472898228428
17,0.0016141813944305168,0.012306343132254111
18,0.0023258026579503384,0.012484809052946397
19,0.0016297676754397758,0.011373226120285884
20,0.0009488108628555599,0.01217006647456149
21,0.0016191413139893557,0.011694997516909089
22,0.0018046626769730725,0.012114654087488791
23,0.0011328644697625322,0.011391739468060071
24,0.000831169324740271,0.01139767806837257
25,0.0017680768678232273,0.012749975148226953
26,0.0015064239658920404,0.012301053048831563
27,0.0010493952964320693,0.013163402356493435
28,0.001552760456087668,0.012844256382120492
29,0.002507427866509186,0.0106389509013125
30,0.00142357495478849,0.01190933380776987
31,0.0008824420139099373,0.011386010109228477
32,0.0009229896923410211,0.012139640530086556
33,0.0007659148243238695,0.012197104087119192
34,0.003230258961484382,0.013302925681727933
35,0.0009689113566253446,0.011717230527700668
36,0.002561726503561978,0.011790975942636474
37,0.0011301601814988087,0.013051435730039482
38,0.004587893892451875,0.011976838873070522
39,0.002499833792040452,0.011357384390483364
40,0.00099553015532485,0.012079715849290214
41,0.0009847249339567001,0.011642319216629964
42,0.0006414274518356562,0.011111080809185924
43,0.0006732179402658805,0.012224336056934078
44,0.0008796129051634325,0.012348848092638486
45,0.0017121034264218741,0.011794633638572189
46,0.000927954087936091,0.01190018829209565
47,0.0011911833248498035,0.011196356110785385
48,0.0014311687114449583,0.010910525848241696
49,0.0031968549213730138,0.011340418157008925
50,0.0005975444036510999,0.011994663653650959
51,0.0009383933608980417,0.011673591265285665
52,0.0007843612943038525,0.011111308805130816
53,0.0008479373055762276,0.011681171697435303
54,0.0006995496946260695,0.010715591566933516
55,0.0010149342882243273,0.01067402147338776
56,0.0011320728475398669,0.011124749935907353
57,0.0016196142802028563,0.01145128842862621
58,0.002392857632544426,0.011068518679523348
59,0.0029275403963557583,0.01151622932900134
60,0.0011261264726971955,0.011874932492109726
